benchmark_type,task,model_name,n_channel,kernel_size,perturbation_type,strength,status,runtime
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6845
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6865
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6962
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6310
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6549
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6520
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.7349
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6869
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6541
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.7301
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6698
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6608
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6948
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6483
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6352
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6859
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6661
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6577
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6410
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6884
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6650
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6487
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6203
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6602
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6390
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6812
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6850
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6419
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6593
time_invariant,image,cifar100,-,7,motion_blur_0,1.0,sat,2.6620
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6796
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6328
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.7019
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6488
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6792
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6804
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6604
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6739
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.7042
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.9999
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.8008
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6574
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6466
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6542
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6897
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6501
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6339
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.6727
time_invariant,image,cifar100,-,9,motion_blur_0,0.1,sat,2.7059
